Consumption_ID,User_ID,Purchase_ID,MntWines,MntFruits,MntMeats,MntFishs,MntSweets,MntGolds
1144,5644,378,309.0,3.0,24.0,4.0,3.0,20.0
1700,1295,804,231.0,65.0,196.0,38.0,71.0,124.0
1441,6663,1963,144.0,0.0,7.0,0.0,0.0,6.0
753,10262,1494,8.0,2.0,15.0,0.0,10.0,18.0
1187,456,476,1.0,11.0,5.0,4.0,6.0,9.0
2215,3270,971,12.0,23.0,38.0,30.0,18.0,7.0
1947,5748,408,115.0,27.0,44.0,4.0,146.0,139.0
781,8952,1172,397.0,46.0,288.0,20.0,38.0,70.0
137,3921,134,24.0,1.0,108.0,29.0,29.0,14.0
1221,9826,1742,899.0,102.0,838.0,133.0,102.0,40.0
550,5830,660,899.0,102.0,838.0,133.0,102.0,40.0
798,8310,175,897.0,126.0,196.0,91.0,112.0,37.0
1327,6382,2054,25.0,0.0,11.0,3.0,0.0,15.0
657,8439,755,734.0,26.0,70.0,11.0,44.0,17.0
223,7613,856,166.0,5.0,107.0,11.0,8.0,29.0
148,48,1767,136.0,1.0,12.0,0.0,3.0,32.0
951,5046,1843,756.0,138.0,354.0,160.0,169.0,61.0
2167,3231,896,5.0,4.0,10.0,2.0,2.0,7.0
1019,7181,1079,35.0,0.0,13.0,2.0,0.0,2.0
222,1663,690,20.0,2.0,14.0,3.0,0.0,10.0
528,5441,998,267.0,6.0,54.0,8.0,3.0,50.0
492,8602,793,412.0,172.0,153.0,150.0,105.0,57.0
1892,9925,1734,127.0,1.0,56.0,0.0,1.0,31.0
479,9499,818,1279.0,15.0,287.0,20.0,0.0,15.0
705,6568,1281,11.0,0.0,36.0,15.0,5.0,12.0
2112,3032,1367,28.0,34.0,62.0,11.0,14.0,44.0
1923,5153,1869,1004.0,59.0,265.0,115.0,59.0,27.0
1564,4127,975,1004.0,59.0,265.0,115.0,59.0,27.0
768,9940,1560,382.0,114.0,276.0,75.0,124.0,38.0
2204,7527,1768,6.0,6.0,29.0,12.0,15.0,8.0
1619,3406,188,138.0,33.0,87.0,28.0,24.0,12.0
541,9771,830,104.0,20.0,101.0,24.0,15.0,5.0
1045,6722,108,479.0,28.0,136.0,75.0,14.0,35.0
559,213,1612,35.0,0.0,11.0,0.0,0.0,2.0
414,8541,801,8.0,4.0,10.0,6.0,7.0,6.0
558,8475,1511,20.0,2.0,1582.0,1.0,2.0,1.0
228,8070,1014,199.0,12.0,31.0,3.0,12.0,7.0
1410,313,1886,901.0,61.0,757.0,186.0,163.0,20.0
944,9757,1444,997.0,15.0,414.0,99.0,30.0,76.0
220,2088,941,997.0,15.0,414.0,99.0,30.0,76.0
1494,2320,1919,508.0,11.0,59.0,23.0,5.0,29.0
232,966,412,538.0,13.0,91.0,17.0,6.0,26.0
128,9706,1754,62.0,1.0,20.0,4.0,0.0,7.0
1835,3979,1225,982.0,17.0,672.0,23.0,34.0,51.0
1241,5602,769,466.0,22.0,432.0,147.0,113.0,102.0
100,2202,746,44.0,2.0,11.0,2.0,3.0,7.0
399,9645,2140,920.0,138.0,168.0,36.0,46.0,30.0
1687,7230,1703,459.0,0.0,24.0,6.0,0.0,4.0
1991,5675,2231,459.0,0.0,24.0,6.0,0.0,4.0
1036,4974,1342,433.0,89.0,650.0,16.0,102.0,102.0
320,5687,197,563.0,50.0,774.0,28.0,31.0,187.0
1260,5871,1873,73.0,28.0,217.0,10.0,24.0,115.0
123,3846,827,192.0,5.0,53.0,0.0,5.0,15.0
2163,10001,1695,5.0,17.0,17.0,13.0,14.0,34.0
807,2831,379,453.0,38.0,279.0,188.0,38.0,183.0
1177,868,274,54.0,0.0,7.0,0.0,0.0,4.0
407,7212,1802,54.0,0.0,7.0,0.0,0.0,4.0
1412,1743,2031,273.0,86.0,208.0,177.0,14.0,43.0
272,2415,653,362.0,17.0,398.0,80.0,35.0,61.0
165,7947,930,24.0,0.0,8.0,0.0,1.0,4.0
1752,2106,429,0.0,6.0,3.0,7.0,6.0,12.0
155,3363,336,0.0,6.0,3.0,7.0,6.0,12.0
1536,8595,1368,55.0,0.0,6.0,2.0,0.0,4.0
515,7232,579,55.0,0.0,6.0,2.0,0.0,4.0
1042,7829,1487,15.0,6.0,8.0,7.0,4.0,25.0
181,9977,142,321.0,11.0,309.0,33.0,26.0,34.0
935,10142,1884,372.0,18.0,126.0,47.0,48.0,78.0
1305,5263,520,5.0,10.0,13.0,3.0,8.0,16.0
452,22,1290,185.0,2.0,88.0,15.0,5.0,14.0
844,528,393,267.0,38.0,701.0,149.0,165.0,63.0
595,4070,528,169.0,24.0,553.0,188.0,0.0,144.0
